id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link
208,DanielMomot_,Jak Moskwa ingeruje w wybory to skandal i koniec demokracji . Ingerencja Brukseli w wybory to demokracja i wszystko cacy 😉,0,58,18,76,01-10-25,122,21,,https://nitter.net/DanielMomot_/status/1973291330580390384#m
209,wilkTSW,I mówi to kretyn Jaki który przeyebałz Rafałkiem wybory w Warszawie,0,0,0,0,01-10-25,67,11,,https://nitter.net/wilkTSW/status/1973412450490822855#m
210,Marek77708717,Wybory się zbliżają,0,0,0,0,01-10-25,19,3,,https://nitter.net/Marek77708717/status/1973412194994806974#m
211,WieprzaP,Nie inwestowałbym swych emocji i nadziei w USA. Jedne wybory prezydenckie i może Pan tam mieć nie tylko generałów w sukienkach ale i 12letnich sędziów cywilnych identyfikujących się jako dorośli,0,0,0,0,01-10-25,194,30,,https://nitter.net/WieprzaP/status/1973411979202351218#m
212,maggiepython,"Żurek vs. Stanowski: - Miał pan mężów zaufania? - Nie ogarniałem tego. (rechot) - Pytanie, czy pan chciał zostać prezydentem, czy żeby naród zobaczył, kim pan jest. Wiemy. Kanalią PiS, która miała rozmydlić wybory i zarobić klikami na kadencję tej mafii w 2027. Brzydzi😡",5,323,125,453,01-10-25,270,44,,https://nitter.net/maggiepython/status/1973284833813209560#m
213,gambit612500575,nie dodał że to wzrost przychodów ubecji która pomogłą mu wygrać wybory,0,4,3,7,01-10-25,71,12,,https://nitter.net/gambit612500575/status/1973265715429056847#m
214,lkwarzecha,"Z innej beczki - przypominam, że 3 i 4 października wybory parlamentarne w Czechach. Na pierwszym miejscu z ok. 30% bezapelacyjnie Ano Andreja Babiša. Drugie miejsce - około 20% - Spolu, czyli centroprawicowy sojusz m.in. z ODS. Trzecie miejsce - SPD, czyli twarda prawica - ok. 13%. Szykuje się zwrot w czeskiej polityce.",0,2,4,6,01-10-25,322,53,,https://nitter.net/lkwarzecha/status/1973405366235869230#m
215,StapelAndrew,"W sieci pokazano, jak wyglądały „demokratyczne” wybory w Mołdawii. Właściwie taki model przeprowadzania wyborów jest przyjęty nie tylko w ""demokratycznej"" UE ale wszędzie tam gdzie ""demokratyczne"" wybory są zagrożone niewłaściwym wynikiem, który nie jest akceptowany przez ""demokratyczny świat"".🥸",1,71,10,82,30-09-25,296,38,,https://nitter.net/StapelAndrew/status/1973111309781626921#m
216,trybulalysagora,"Hehehe,myslw ,ze wybory odbeda sie wczesniej",0,0,0,0,01-10-25,44,6,,https://nitter.net/trybulalysagora/status/1973411276815503411#m
217,JkmMikke,"Zakończyły się wybory w Mołdowie. Rządzący tam (w wyniku oszustw wyborczych) faszyści, na dwa dni przed wyborami rozwiązali dwie partie pro-rosyjskie, a na domiar złego zakazali prowadzenia exit polls. Szykuje się kant gigant.",15,209,323,547,28-09-25,226,33,,https://nitter.net/JkmMikke/status/1972399778962256152#m
218,Cezareuson,"To moze zróbmy referendum? Ale takie zeby objęło segregację smieci i ETSy takze. Ludzie się czuja w Polsce duszeni przez zidiociałe pomysly biurokratów z Brukseli Pora oczyścic atmosferę! Ten kto zrobi takie referendum, ten wygra wybory @K_Stanowski @wPolityce_pl @MorawieckiM",0,2,0,2,01-10-25,276,39,,https://nitter.net/Cezareuson/status/1973286815164670397#m
219,TadeuszLeszysk1,"Nawet jak byśmy głosowali na Kubusia Puchatka to i tak zawsze wyjdzie Radek zdradek. Ludzie mają iść na wybory dla pozoru demokracji, a co zostanie wybrane to już nie ich sprawa.",0,0,0,0,01-10-25,178,31,,https://nitter.net/TadeuszLeszysk1/status/1973410943674532191#m
220,koper_adas,"Głosowanie jeśli wyjdzie do opinii publicznej, to szybko zostaje zagłuszone ciągłym bredzeniem i krytyką, nakręcając część wyborców. Tymczasem: Wybory korespondencyjne zostały zasabotowane i naciskano, aby je przesunąć, a potem oskarżano rząd PiS, że nie odbyły się w terminie. Niesłusznie obwiniano rząd PiS za inflację. Albo robiono to celowo, albo w KO są wybitni idioci, którzy nie potrafią przyswajać danych i korelacji. Próbowano oskarżyć rząd PiS, że obchodził Konstytucję w celu sfinansowania swoich programów społecznych i później niezbędnych tarcz covidowych. Kandydat na prezydenta Trzaskowski krytykował CPK i kanał na Mierzei, pociągając za sobą miliony wyborców, przytaczających tą tępą narrację. Lasek, odpowiedzialny za CPK, cały czas atakował ten projekt, obrzydzając go części społeczeństwa. Krytykowano racjonalne i ostrożne decyzje związane z pandemią. Solidnie narażano bezpieczeństwo państwa krytyką budowy płotu na granicy z Białorusią z późniejszymi cyrkami przy granicy polityków KO. Bredzenie, że polityka fiskalna rządu PiS doprowadzi kraj do ruiny. ---- Skutki rządów PiS na tle rządu PO-PSL: - najwyższy w historii wzrost płac realnych, - największy realny dochód rozporządzalny, - brak utraty zaufania do emitenta i waluty mimo ""ataku"" inflacji, która miała charakter podażowy, - przełomowe programy społeczno-gospodarcze, - najniższe bezrobocie w historii dzięki polityce fiskalnej, - umiejętne obchodzenie durnych zapisów Konstytucji w przypadku limitu podaży pieniądza netto, - najwyższy przyrost inwestycji prywatnych i publicznych, - innowacyjne projekty infrastrukturalne, - obniżony wiek emerytalny z możliwością wyboru, - dobre rozwiązania podatkowe, zwłaszcza dla młodych, - tarcze covidowe w odpowiedzi na największy kryzys w historii, - największe wydatki na obronność mimo krytyki, - zniesienie nierówności w konsumpcji rosnącego PKB. ---- Jak myślisz - jak łatwe zadanie dostał Tusk, aby na tych osiągnięciach mógł teraz jechać? PiS w 2016 musiał odwrócić politykę z lat 2007-2015 do góry nogami, bo inaczej dalej tkwilibyśmy w przekonaniu, że nie ma piniendzy i nic się nie da zrobić.",0,0,0,0,01-10-25,2128,299,,https://nitter.net/koper_adas/status/1973410939639635992#m
221,kurpinski_piotr,"W 2023 to był tylko pomysł. W 2024 raczkujący program, w którym jak w każdym projekcie wiele rzeczy mogło pójść nie tak. Dziś to 6⃣3⃣0⃣,0⃣0⃣0⃣ korzystających z niego dzieci a tzw. ""Tylko Pomysłem"" są Wygrane Wybory w 2027.. Spokojnie robimy swoje @donaldtusk #RobimyNieGadamy 🇵🇱🇪🇺 DW: @sikorskiradek @adamSzlapka @GajewskaAleks @MRPiPS_GOV__PL",0,30,9,39,01-10-25,343,49,,https://nitter.net/kurpinski_piotr/status/1973264884377718967#m
222,Fang1572027,Wybory 2030: Nawrocki VS,0,0,0,0,01-10-25,24,4,,https://nitter.net/Fang1572027/status/1973409972491841947#m
223,DanielMomot_,Jak Moskwa ingeruje w wybory to skandal i koniec demokracji . Ingerencja Brukseli w wybory to demokracja i wszystko cacy 😉,0,58,18,76,01-10-25,122,21,,https://nitter.net/DanielMomot_/status/1973291330580390384#m
224,Artur_Lecki,Czyli .... PO wygrywa następne wybory !,0,0,0,0,01-10-25,39,7,,https://nitter.net/Artur_Lecki/status/1973409281186705623#m
225,Marcin__W,"@NawrockiKn był na wielomiesięcznym urlopie. Wygrał wybory 1 czerwca. 12 czerwca pojawiły się pierwsze informacje o ekshumacjach upowców. Było już wtedy jasne, że do IPN nie wróci. Jeśli nie ma dowodów na piśmie, że to jego decyzja ""z urlopu"", to robisz pan z logiki sexworkerkę",0,0,0,0,01-10-25,278,45,,https://nitter.net/Marcin__W/status/1973408977904910571#m
226,maggiepython,"Żurek vs. Stanowski: - Miał pan mężów zaufania? - Nie ogarniałem tego. (rechot) - Pytanie, czy pan chciał zostać prezydentem, czy żeby naród zobaczył, kim pan jest. Wiemy. Kanalią PiS, która miała rozmydlić wybory i zarobić klikami na kadencję tej mafii w 2027. Brzydzi😡",5,323,125,453,01-10-25,270,44,,https://nitter.net/maggiepython/status/1973284833813209560#m
227,MarekWoch2,"29.09.2025 r. w @RepublikaTV #Katarzyna Gójska m.in. o tym, że powinny być jak najszybciej wybory przedterminowe, bo szkoda 🇵🇱🧐 ""Policja polityczna"" ""ściga"" byłych kluczowych ministrów @ZiobroPL @mblaszczak @Macierewicz_A w sytuacji wojny 🤔.",3,74,11,88,30-09-25,241,32,,https://nitter.net/MarekWoch2/status/1973030268127850812#m
228,kuba200333,"Spektakl Hołowni trwa w najlepsze- jeszcze w styczniu sam tłumaczył, że Izba Kontroli jest nielegalna, a wybory prezydenckie, w przeciwieństwie do parlamentarnych, nie mają domniemania ważności i wymagają prawomocnej uchwały sądu. Łamiąc własne słowa i Konstytucję, zaprzysiągł Nawrockiego bez żadnej decyzji legalnego sądu, udowadniając, że jego wykłady o praworządności były warte tyle co nic. To nie obrona demokracji, a cyniczny układ- cena za stanowisko Wysokiego Komisarza ONZ, które wymaga poparcia obozu PiS, była widać warta każdej zdrady. Hołownia poświęcił resztki wiarygodności dla ucieczki z krajowej polityki, zostawiając po sobie smród hipokryzji. Zaobserwuj mój profil po więcej takich analiz! #Hołownia #Zdrada #Hipokryzja",10,282,52,344,30-09-25,739,101,,https://nitter.net/kuba200333/status/1973058283779862568#m
229,WolnaRadio,"Z annałów najnowszej historii Polski: Kluzik - Rostkowska zajmowała się nieudaną kampanią wyborczą Jarosława Kaczyńskiego w wyborach prezydenckich w 2010 roku. Jak @OficjalnyJK mógł pomyśleć, że ona pomoże mu wygrać wybory?!",4,125,23,152,30-09-25,224,31,,https://nitter.net/WolnaRadio/status/1973064120879427640#m
230,kurpinski_piotr,"W 2023 to był tylko pomysł. W 2024 raczkujący program, w którym jak w każdym projekcie wiele rzeczy mogło pójść nie tak. Dziś to 6⃣3⃣0⃣,0⃣0⃣0⃣ korzystających z niego dzieci a tzw. ""Tylko Pomysłem"" są Wygrane Wybory w 2027.. Spokojnie robimy swoje @donaldtusk #RobimyNieGadamy 🇵🇱🇪🇺 DW: @sikorskiradek @adamSzlapka @GajewskaAleks @MRPiPS_GOV__PL",0,30,9,39,01-10-25,343,49,,https://nitter.net/kurpinski_piotr/status/1973264884377718967#m
231,MrNobody_PL,W Polsce rząd Tuska podłapie inicjatywę i wprowadzi te kapsuły w nowym programie na wybory 2027 - SINGIEL NA SWOIM. Oczywiście z bonem na fotowoltaikę.,0,1,0,1,01-10-25,151,25,,https://nitter.net/MrNobody_PL/status/1973404294364688618#m
232,KamilKanclerz88,Holownia wróci na kolejne wybory prezydenckie. Zakład ? Jak dostanie zadanie to wróci!,0,12,9,21,01-10-25,86,13,,https://nitter.net/KamilKanclerz88/status/1973360419357294998#m
233,tomekrz,"Długo dusił w sobie miłość do banderowców , teraz świeczki w grudniu i załatwione. Te wybory były o tym czy będzie lepiej i wyszło jak zwykle...",0,0,0,0,30-09-25,144,26,,https://nitter.net/tomekrz/status/1973069852068688095#m
234,kaloryczny,Wybory na syndyka. Powodzenia.,0,0,0,0,01-10-25,30,4,,https://nitter.net/kaloryczny/status/1973407689951617234#m
235,5555_ak2,"Jak długo jeszcze będziemy utrzymywać Ukraińców???! @NawrockiKn nie dotrzymał słowa - obietnicy, w oparciu, o którą wygrał wybory!😤😡😡😡",0,5,0,5,01-10-25,134,18,,https://nitter.net/5555_ak2/status/1973330576578109750#m
236,StapelAndrew,"W sieci pokazano, jak wyglądały „demokratyczne” wybory w Mołdawii. Właściwie taki model przeprowadzania wyborów jest przyjęty nie tylko w ""demokratycznej"" UE ale wszędzie tam gdzie ""demokratyczne"" wybory są zagrożone niewłaściwym wynikiem, który nie jest akceptowany przez ""demokratyczny świat"".🥸",1,71,10,82,30-09-25,296,38,,https://nitter.net/StapelAndrew/status/1973111309781626921#m
237,lkwarzecha,"Z innej beczki - przypominam, że 3 i 4 października wybory parlamentarne w Czechach. Na pierwszym miejscu z ok. 30% bezapelacyjnie Ano Andreja Babiša. Drugie miejsce - około 20% - Spolu, czyli centroprawicowy sojusz m.in. z ODS. Trzecie miejsce - SPD, czyli twarda prawica - ok. 13%. Szykuje się zwrot w czeskiej polityce.",0,2,4,6,01-10-25,322,53,,https://nitter.net/lkwarzecha/status/1973405366235869230#m
238,DanielMomot_,Jak Moskwa ingeruje w wybory to skandal i koniec demokracji . Ingerencja Brukseli w wybory to demokracja i wszystko cacy 😉,0,58,18,76,01-10-25,122,21,,https://nitter.net/DanielMomot_/status/1973291330580390384#m
239,wilkTSW,I mówi to kretyn Jaki który przeyebałz Rafałkiem wybory w Warszawie,0,0,0,0,01-10-25,67,11,,https://nitter.net/wilkTSW/status/1973412450490822855#m
240,Marek77708717,Wybory się zbliżają,0,0,0,0,01-10-25,19,3,,https://nitter.net/Marek77708717/status/1973412194994806974#m
241,WieprzaP,Nie inwestowałbym swych emocji i nadziei w USA. Jedne wybory prezydenckie i może Pan tam mieć nie tylko generałów w sukienkach ale i 12letnich sędziów cywilnych identyfikujących się jako dorośli,0,0,0,0,01-10-25,194,30,,https://nitter.net/WieprzaP/status/1973411979202351218#m
242,maggiepython,"Żurek vs. Stanowski: - Miał pan mężów zaufania? - Nie ogarniałem tego. (rechot) - Pytanie, czy pan chciał zostać prezydentem, czy żeby naród zobaczył, kim pan jest. Wiemy. Kanalią PiS, która miała rozmydlić wybory i zarobić klikami na kadencję tej mafii w 2027. Brzydzi😡",5,323,125,453,01-10-25,270,44,,https://nitter.net/maggiepython/status/1973284833813209560#m
243,gambit612500575,nie dodał że to wzrost przychodów ubecji która pomogłą mu wygrać wybory,0,4,3,7,01-10-25,71,12,,https://nitter.net/gambit612500575/status/1973265715429056847#m
244,lkwarzecha,"Z innej beczki - przypominam, że 3 i 4 października wybory parlamentarne w Czechach. Na pierwszym miejscu z ok. 30% bezapelacyjnie Ano Andreja Babiša. Drugie miejsce - około 20% - Spolu, czyli centroprawicowy sojusz m.in. z ODS. Trzecie miejsce - SPD, czyli twarda prawica - ok. 13%. Szykuje się zwrot w czeskiej polityce.",0,2,4,6,01-10-25,322,53,,https://nitter.net/lkwarzecha/status/1973405366235869230#m
245,StapelAndrew,"W sieci pokazano, jak wyglądały „demokratyczne” wybory w Mołdawii. Właściwie taki model przeprowadzania wyborów jest przyjęty nie tylko w ""demokratycznej"" UE ale wszędzie tam gdzie ""demokratyczne"" wybory są zagrożone niewłaściwym wynikiem, który nie jest akceptowany przez ""demokratyczny świat"".🥸",1,71,10,82,30-09-25,296,38,,https://nitter.net/StapelAndrew/status/1973111309781626921#m
246,trybulalysagora,"Hehehe,myslw ,ze wybory odbeda sie wczesniej",0,0,0,0,01-10-25,44,6,,https://nitter.net/trybulalysagora/status/1973411276815503411#m
247,JkmMikke,"Zakończyły się wybory w Mołdowie. Rządzący tam (w wyniku oszustw wyborczych) faszyści, na dwa dni przed wyborami rozwiązali dwie partie pro-rosyjskie, a na domiar złego zakazali prowadzenia exit polls. Szykuje się kant gigant.",15,209,323,547,28-09-25,226,33,,https://nitter.net/JkmMikke/status/1972399778962256152#m
248,Cezareuson,"To moze zróbmy referendum? Ale takie zeby objęło segregację smieci i ETSy takze. Ludzie się czuja w Polsce duszeni przez zidiociałe pomysly biurokratów z Brukseli Pora oczyścic atmosferę! Ten kto zrobi takie referendum, ten wygra wybory @K_Stanowski @wPolityce_pl @MorawieckiM",0,2,0,2,01-10-25,276,39,,https://nitter.net/Cezareuson/status/1973286815164670397#m
249,TadeuszLeszysk1,"Nawet jak byśmy głosowali na Kubusia Puchatka to i tak zawsze wyjdzie Radek zdradek. Ludzie mają iść na wybory dla pozoru demokracji, a co zostanie wybrane to już nie ich sprawa.",0,0,0,0,01-10-25,178,31,,https://nitter.net/TadeuszLeszysk1/status/1973410943674532191#m
250,koper_adas,"Głosowanie jeśli wyjdzie do opinii publicznej, to szybko zostaje zagłuszone ciągłym bredzeniem i krytyką, nakręcając część wyborców. Tymczasem: Wybory korespondencyjne zostały zasabotowane i naciskano, aby je przesunąć, a potem oskarżano rząd PiS, że nie odbyły się w terminie. Niesłusznie obwiniano rząd PiS za inflację. Albo robiono to celowo, albo w KO są wybitni idioci, którzy nie potrafią przyswajać danych i korelacji. Próbowano oskarżyć rząd PiS, że obchodził Konstytucję w celu sfinansowania swoich programów społecznych i później niezbędnych tarcz covidowych. Kandydat na prezydenta Trzaskowski krytykował CPK i kanał na Mierzei, pociągając za sobą miliony wyborców, przytaczających tą tępą narrację. Lasek, odpowiedzialny za CPK, cały czas atakował ten projekt, obrzydzając go części społeczeństwa. Krytykowano racjonalne i ostrożne decyzje związane z pandemią. Solidnie narażano bezpieczeństwo państwa krytyką budowy płotu na granicy z Białorusią z późniejszymi cyrkami przy granicy polityków KO. Bredzenie, że polityka fiskalna rządu PiS doprowadzi kraj do ruiny. ---- Skutki rządów PiS na tle rządu PO-PSL: - najwyższy w historii wzrost płac realnych, - największy realny dochód rozporządzalny, - brak utraty zaufania do emitenta i waluty mimo ""ataku"" inflacji, która miała charakter podażowy, - przełomowe programy społeczno-gospodarcze, - najniższe bezrobocie w historii dzięki polityce fiskalnej, - umiejętne obchodzenie durnych zapisów Konstytucji w przypadku limitu podaży pieniądza netto, - najwyższy przyrost inwestycji prywatnych i publicznych, - innowacyjne projekty infrastrukturalne, - obniżony wiek emerytalny z możliwością wyboru, - dobre rozwiązania podatkowe, zwłaszcza dla młodych, - tarcze covidowe w odpowiedzi na największy kryzys w historii, - największe wydatki na obronność mimo krytyki, - zniesienie nierówności w konsumpcji rosnącego PKB. ---- Jak myślisz - jak łatwe zadanie dostał Tusk, aby na tych osiągnięciach mógł teraz jechać? PiS w 2016 musiał odwrócić politykę z lat 2007-2015 do góry nogami, bo inaczej dalej tkwilibyśmy w przekonaniu, że nie ma piniendzy i nic się nie da zrobić.",0,0,0,0,01-10-25,2128,299,,https://nitter.net/koper_adas/status/1973410939639635992#m
251,kurpinski_piotr,"W 2023 to był tylko pomysł. W 2024 raczkujący program, w którym jak w każdym projekcie wiele rzeczy mogło pójść nie tak. Dziś to 6⃣3⃣0⃣,0⃣0⃣0⃣ korzystających z niego dzieci a tzw. ""Tylko Pomysłem"" są Wygrane Wybory w 2027.. Spokojnie robimy swoje @donaldtusk #RobimyNieGadamy 🇵🇱🇪🇺 DW: @sikorskiradek @adamSzlapka @GajewskaAleks @MRPiPS_GOV__PL",0,30,9,39,01-10-25,343,49,,https://nitter.net/kurpinski_piotr/status/1973264884377718967#m
252,Fang1572027,Wybory 2030: Nawrocki VS,0,0,0,0,01-10-25,24,4,,https://nitter.net/Fang1572027/status/1973409972491841947#m
253,DanielMomot_,Jak Moskwa ingeruje w wybory to skandal i koniec demokracji . Ingerencja Brukseli w wybory to demokracja i wszystko cacy 😉,0,58,18,76,01-10-25,122,21,,https://nitter.net/DanielMomot_/status/1973291330580390384#m
254,Artur_Lecki,Czyli .... PO wygrywa następne wybory !,0,0,0,0,01-10-25,39,7,,https://nitter.net/Artur_Lecki/status/1973409281186705623#m
255,Marcin__W,"@NawrockiKn był na wielomiesięcznym urlopie. Wygrał wybory 1 czerwca. 12 czerwca pojawiły się pierwsze informacje o ekshumacjach upowców. Było już wtedy jasne, że do IPN nie wróci. Jeśli nie ma dowodów na piśmie, że to jego decyzja ""z urlopu"", to robisz pan z logiki sexworkerkę",0,0,0,0,01-10-25,278,45,,https://nitter.net/Marcin__W/status/1973408977904910571#m
256,maggiepython,"Żurek vs. Stanowski: - Miał pan mężów zaufania? - Nie ogarniałem tego. (rechot) - Pytanie, czy pan chciał zostać prezydentem, czy żeby naród zobaczył, kim pan jest. Wiemy. Kanalią PiS, która miała rozmydlić wybory i zarobić klikami na kadencję tej mafii w 2027. Brzydzi😡",5,323,125,453,01-10-25,270,44,,https://nitter.net/maggiepython/status/1973284833813209560#m
257,MarekWoch2,"29.09.2025 r. w @RepublikaTV #Katarzyna Gójska m.in. o tym, że powinny być jak najszybciej wybory przedterminowe, bo szkoda 🇵🇱🧐 ""Policja polityczna"" ""ściga"" byłych kluczowych ministrów @ZiobroPL @mblaszczak @Macierewicz_A w sytuacji wojny 🤔.",3,74,11,88,30-09-25,241,32,,https://nitter.net/MarekWoch2/status/1973030268127850812#m
258,kuba200333,"Spektakl Hołowni trwa w najlepsze- jeszcze w styczniu sam tłumaczył, że Izba Kontroli jest nielegalna, a wybory prezydenckie, w przeciwieństwie do parlamentarnych, nie mają domniemania ważności i wymagają prawomocnej uchwały sądu. Łamiąc własne słowa i Konstytucję, zaprzysiągł Nawrockiego bez żadnej decyzji legalnego sądu, udowadniając, że jego wykłady o praworządności były warte tyle co nic. To nie obrona demokracji, a cyniczny układ- cena za stanowisko Wysokiego Komisarza ONZ, które wymaga poparcia obozu PiS, była widać warta każdej zdrady. Hołownia poświęcił resztki wiarygodności dla ucieczki z krajowej polityki, zostawiając po sobie smród hipokryzji. Zaobserwuj mój profil po więcej takich analiz! #Hołownia #Zdrada #Hipokryzja",10,282,52,344,30-09-25,739,101,,https://nitter.net/kuba200333/status/1973058283779862568#m
259,WolnaRadio,"Z annałów najnowszej historii Polski: Kluzik - Rostkowska zajmowała się nieudaną kampanią wyborczą Jarosława Kaczyńskiego w wyborach prezydenckich w 2010 roku. Jak @OficjalnyJK mógł pomyśleć, że ona pomoże mu wygrać wybory?!",4,125,23,152,30-09-25,224,31,,https://nitter.net/WolnaRadio/status/1973064120879427640#m
260,kurpinski_piotr,"W 2023 to był tylko pomysł. W 2024 raczkujący program, w którym jak w każdym projekcie wiele rzeczy mogło pójść nie tak. Dziś to 6⃣3⃣0⃣,0⃣0⃣0⃣ korzystających z niego dzieci a tzw. ""Tylko Pomysłem"" są Wygrane Wybory w 2027.. Spokojnie robimy swoje @donaldtusk #RobimyNieGadamy 🇵🇱🇪🇺 DW: @sikorskiradek @adamSzlapka @GajewskaAleks @MRPiPS_GOV__PL",0,30,9,39,01-10-25,343,49,,https://nitter.net/kurpinski_piotr/status/1973264884377718967#m
261,MrNobody_PL,W Polsce rząd Tuska podłapie inicjatywę i wprowadzi te kapsuły w nowym programie na wybory 2027 - SINGIEL NA SWOIM. Oczywiście z bonem na fotowoltaikę.,0,1,0,1,01-10-25,151,25,,https://nitter.net/MrNobody_PL/status/1973404294364688618#m
262,KamilKanclerz88,Holownia wróci na kolejne wybory prezydenckie. Zakład ? Jak dostanie zadanie to wróci!,0,12,9,21,01-10-25,86,13,,https://nitter.net/KamilKanclerz88/status/1973360419357294998#m
263,tomekrz,"Długo dusił w sobie miłość do banderowców , teraz świeczki w grudniu i załatwione. Te wybory były o tym czy będzie lepiej i wyszło jak zwykle...",0,0,0,0,30-09-25,144,26,,https://nitter.net/tomekrz/status/1973069852068688095#m
264,kaloryczny,Wybory na syndyka. Powodzenia.,0,0,0,0,01-10-25,30,4,,https://nitter.net/kaloryczny/status/1973407689951617234#m
265,5555_ak2,"Jak długo jeszcze będziemy utrzymywać Ukraińców???! @NawrockiKn nie dotrzymał słowa - obietnicy, w oparciu, o którą wygrał wybory!😤😡😡😡",0,5,0,5,01-10-25,134,18,,https://nitter.net/5555_ak2/status/1973330576578109750#m
266,StapelAndrew,"W sieci pokazano, jak wyglądały „demokratyczne” wybory w Mołdawii. Właściwie taki model przeprowadzania wyborów jest przyjęty nie tylko w ""demokratycznej"" UE ale wszędzie tam gdzie ""demokratyczne"" wybory są zagrożone niewłaściwym wynikiem, który nie jest akceptowany przez ""demokratyczny świat"".🥸",1,71,10,82,30-09-25,296,38,,https://nitter.net/StapelAndrew/status/1973111309781626921#m
267,lkwarzecha,"Z innej beczki - przypominam, że 3 i 4 października wybory parlamentarne w Czechach. Na pierwszym miejscu z ok. 30% bezapelacyjnie Ano Andreja Babiša. Drugie miejsce - około 20% - Spolu, czyli centroprawicowy sojusz m.in. z ODS. Trzecie miejsce - SPD, czyli twarda prawica - ok. 13%. Szykuje się zwrot w czeskiej polityce.",0,2,4,6,01-10-25,322,53,,https://nitter.net/lkwarzecha/status/1973405366235869230#m
268,maggiepython,"Żurek vs. Stanowski: - Miał pan mężów zaufania? - Nie ogarniałem tego. (rechot) - Pytanie, czy pan chciał zostać prezydentem, czy żeby naród zobaczył, kim pan jest. Wiemy. Kanalią PiS, która miała rozmydlić wybory i zarobić klikami na kadencję tej mafii w 2027. Brzydzi😡",5,324,125,454,01-10-25,270,44,,https://nitter.net/maggiepython/status/1973284833813209560#m
269,DanielMomot_,Jak Moskwa ingeruje w wybory to skandal i koniec demokracji . Ingerencja Brukseli w wybory to demokracja i wszystko cacy 😉,0,58,18,76,01-10-25,122,21,,https://nitter.net/DanielMomot_/status/1973291330580390384#m
270,wilkTSW,I mówi to kretyn Jaki który przeyebałz Rafałkiem wybory w Warszawie,0,0,0,0,01-10-25,67,11,,https://nitter.net/wilkTSW/status/1973412450490822855#m
271,Marek77708717,Wybory się zbliżają,0,0,0,0,01-10-25,19,3,,https://nitter.net/Marek77708717/status/1973412194994806974#m
272,WieprzaP,Nie inwestowałbym swych emocji i nadziei w USA. Jedne wybory prezydenckie i może Pan tam mieć nie tylko generałów w sukienkach ale i 12letnich sędziów cywilnych identyfikujących się jako dorośli,0,0,0,0,01-10-25,194,30,,https://nitter.net/WieprzaP/status/1973411979202351218#m
273,gambit612500575,nie dodał że to wzrost przychodów ubecji która pomogłą mu wygrać wybory,0,4,3,7,01-10-25,71,12,,https://nitter.net/gambit612500575/status/1973265715429056847#m
274,lkwarzecha,"Z innej beczki - przypominam, że 3 i 4 października wybory parlamentarne w Czechach. Na pierwszym miejscu z ok. 30% bezapelacyjnie Ano Andreja Babiša. Drugie miejsce - około 20% - Spolu, czyli centroprawicowy sojusz m.in. z ODS. Trzecie miejsce - SPD, czyli twarda prawica - ok. 13%. Szykuje się zwrot w czeskiej polityce.",0,2,4,6,01-10-25,322,53,,https://nitter.net/lkwarzecha/status/1973405366235869230#m
275,StapelAndrew,"W sieci pokazano, jak wyglądały „demokratyczne” wybory w Mołdawii. Właściwie taki model przeprowadzania wyborów jest przyjęty nie tylko w ""demokratycznej"" UE ale wszędzie tam gdzie ""demokratyczne"" wybory są zagrożone niewłaściwym wynikiem, który nie jest akceptowany przez ""demokratyczny świat"".🥸",1,71,10,82,30-09-25,296,38,,https://nitter.net/StapelAndrew/status/1973111309781626921#m
276,trybulalysagora,"Hehehe,myslw ,ze wybory odbeda sie wczesniej",0,0,0,0,01-10-25,44,6,,https://nitter.net/trybulalysagora/status/1973411276815503411#m
277,JkmMikke,"Zakończyły się wybory w Mołdowie. Rządzący tam (w wyniku oszustw wyborczych) faszyści, na dwa dni przed wyborami rozwiązali dwie partie pro-rosyjskie, a na domiar złego zakazali prowadzenia exit polls. Szykuje się kant gigant.",15,209,323,547,28-09-25,226,33,,https://nitter.net/JkmMikke/status/1972399778962256152#m
278,Cezareuson,"To moze zróbmy referendum? Ale takie zeby objęło segregację smieci i ETSy takze. Ludzie się czuja w Polsce duszeni przez zidiociałe pomysly biurokratów z Brukseli Pora oczyścic atmosferę! Ten kto zrobi takie referendum, ten wygra wybory @K_Stanowski @wPolityce_pl @MorawieckiM",0,2,0,2,01-10-25,276,39,,https://nitter.net/Cezareuson/status/1973286815164670397#m
279,TadeuszLeszysk1,"Nawet jak byśmy głosowali na Kubusia Puchatka to i tak zawsze wyjdzie Radek zdradek. Ludzie mają iść na wybory dla pozoru demokracji, a co zostanie wybrane to już nie ich sprawa.",0,0,0,0,01-10-25,178,31,,https://nitter.net/TadeuszLeszysk1/status/1973410943674532191#m
